datetime,temp,humidity,precip,windspeed,winddir,visibility,solarradiation,cloudcover,Date,Site ID,POC,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,pm25-1,
3/31/2016,16.8,55.4,0,34.7,201.6,16,246.8,65,3/31/2016,421010048,3,2.9,12,5.9,
4/1/2016,21.2,72.3,2.041,38.6,216.8,15.7,127.6,81.8,4/1/2016,421010048,3,0.9,4,2.9,
4/2/2016,13.5,59.9,2.104,23.4,275.3,15.6,148.3,90.3,4/2/2016,421010048,3,2.3,10,0.9,
4/3/2016,5.3,36.1,1.806,51.6,286.8,15.9,281.7,52.3,4/3/2016,421010048,3,2.1,9,2.3,
4/4/2016,9.2,59,6.197,29.6,354.3,15.5,246.4,93,4/4/2016,421010048,3,6,25,2.1,
4/9/2016,2.9,73.1,9.927,31.5,339.9,12.4,70.2,89.5,4/9/2016,421010048,3,8.6,36,6,
4/10/2016,4.2,42.3,0,22.5,279.5,16,302.1,24.8,4/10/2016,421010048,3,7.8,33,8.6,
4/11/2016,12.5,55.5,0,28,197.5,16,255.5,76.4,4/11/2016,421010048,3,6.6,28,7.8,
4/12/2016,13.9,58.7,8.053,26.6,290.2,14.6,108.7,65.1,4/12/2016,421010048,3,4,17,6.6,
4/13/2016,8.9,41.2,0,24.2,43.5,16,306.7,9,4/13/2016,421010048,3,6.3,26,4,
4/14/2016,10.3,49.5,0,16.7,44.4,16,292.8,18.3,4/14/2016,421010048,3,8.4,35,6.3,
4/15/2016,11,48.4,0,13.9,122.8,16,305.6,4.9,4/15/2016,421010048,3,8.8,37,8.4,
4/16/2016,12,44.6,0,16.7,71.5,16,301.3,21.5,4/16/2016,421010048,3,9.7,40,8.8,
4/17/2016,13.7,42,0,11.8,108.8,16,304.9,20.4,4/17/2016,421010048,3,7.1,30,9.7,
4/18/2016,18.3,37.5,0,16.9,261,16,304.3,32,4/18/2016,421010048,3,7.8,33,7.1,
4/19/2016,18,37.1,0,31.7,326.5,16,253.2,55.6,4/19/2016,421010048,3,9.9,41,7.8,
4/20/2016,14.7,29,0,24.4,2.6,16,319.7,11.2,4/20/2016,421010048,3,5,21,9.9,
4/21/2016,15.5,49.1,0,25.4,218.6,16,242.6,58.7,4/21/2016,421010048,3,10.1,42,5,
4/22/2016,20.6,63.2,0.032,22.6,223.1,16,200.9,73.1,4/22/2016,421010048,3,11.5,48,10.1,
4/23/2016,17,66.5,3.57,29,331.6,14.1,147.7,75.9,4/23/2016,421010048,3,3.8,16,11.5,
4/24/2016,13.5,29.6,0,21.1,313.7,16,316.2,29.1,4/24/2016,421010048,3,6.3,26,3.8,
4/25/2016,16.4,56.1,0,16.5,225.8,16,293.7,48.4,4/25/2016,421010048,3,8.7,36,6.3,
4/26/2016,19.5,67.5,5.24,35,255.7,14.3,257.9,67.8,4/26/2016,421010048,3,6.8,28,8.7,
4/27/2016,10.8,73.8,0,20.1,85.4,14.4,119.4,92.3,4/27/2016,421010048,3,6.8,28,6.8,
4/28/2016,9.6,70.4,2.841,16.9,57.1,12.6,101.9,86.5,4/28/2016,421010048,3,9.4,39,6.8,
4/29/2016,9.2,75.4,0.125,17.9,64.1,14.6,117.4,100,4/29/2016,421010048,3,5.8,24,9.4,
4/30/2016,11.9,61.5,0.016,14.1,74.4,15.8,154.4,95.7,4/30/2016,421010048,3,6.7,28,5.8,
5/1/2016,10,80.8,15.604,15.1,95,11.1,79.7,99.7,5/1/2016,421010048,3,3.7,15,6.7,
5/2/2016,12.3,85,0.359,11.3,70.9,11,240.9,94.7,5/2/2016,421010048,3,7,29,3.7,
5/3/2016,13.5,86.3,14.993,16.4,67.7,11.6,118,99.6,5/3/2016,421010048,3,2.1,9,7,
5/4/2016,10.9,83.1,0.824,20.6,72.1,15.1,138.1,100,5/4/2016,421010048,3,1.1,5,2.1,
5/5/2016,11.6,73.6,0,21.9,46.7,15.1,93.4,100,5/5/2016,421010048,3,2.3,10,1.1,
5/7/2016,12.5,78.5,2.207,15.2,77.2,15.1,267.1,92.1,5/7/2016,421010048,3,1,4,2.3,
5/8/2016,15.6,56.3,1.256,34.2,284.9,14.7,263.3,73,5/8/2016,421010048,3,5.2,22,1,
5/9/2016,15.7,49.9,0,32,238,16,220.8,55.4,5/9/2016,421010048,3,8.5,35,5.2,
5/10/2016,13,54.8,0.386,18.4,29.8,16,150.4,83.2,5/10/2016,421010048,3,5.3,22,8.5,
5/11/2016,15,67.6,0,13.1,241.9,15.3,124,90.8,5/11/2016,421010048,3,16,59,5.3,
5/12/2016,18.9,71.6,0,19.9,216.6,11.4,277.8,66.6,5/12/2016,421010048,3,15.6,58,16,
5/13/2016,17.6,85.9,4.61,15.2,208.9,12.7,112.8,84.9,5/13/2016,421010048,3,4.8,20,15.6,
5/14/2016,17,69.2,2.446,31.3,238.7,14.6,273.3,52.6,5/14/2016,421010048,3,4,17,4.8,
5/15/2016,11.6,47,0,39.1,287,16,334.9,56.7,5/15/2016,421010048,3,2,8,4,
5/16/2016,12.3,39.8,0,34.4,275.7,16,345.2,25.9,5/16/2016,421010048,3,5.4,23,2,
5/17/2016,13.1,69,2.859,18.9,238.5,15,104.9,83.4,5/17/2016,421010048,3,9.3,39,5.4,
5/18/2016,14.5,62.8,0.032,18.7,59.5,14.1,251.7,93.7,5/18/2016,421010048,3,6.2,26,9.3,
5/19/2016,17,53.2,0.112,18.2,292,16,231.4,70.9,5/19/2016,421010048,3,5.8,24,6.2,
5/20/2016,17.8,45.5,0,15.1,34.1,16,336.4,41.3,5/20/2016,421010048,3,7.5,31,5.8,
5/21/2016,14,74.7,37.808,24.4,60.8,13.2,97.3,84.9,5/21/2016,421010048,3,5.6,23,7.5,
5/22/2016,14.5,76.3,5.371,21.1,19.3,15.3,195.6,98.2,5/22/2016,421010048,3,3.1,13,5.6,
5/23/2016,17.3,74.1,2.837,13.3,98.7,14.7,229.5,75.7,5/23/2016,421010048,3,7.7,32,3.1,
5/24/2016,20.2,59.6,1.26,24.3,262.2,15.6,275,74.2,5/24/2016,421010048,3,8.7,36,7.7,
5/25/2016,23,47.6,0,23.1,253.4,15.7,344.5,32.8,5/25/2016,421010048,3,15.6,58,8.7,
5/26/2016,24.7,50.5,0,17.2,224.8,15.9,320.3,50.9,5/26/2016,421010048,3,20,68,15.6,
5/27/2016,26.2,60.7,0,24,220.3,16,296.5,50,5/27/2016,421010048,3,12.5,52,20,
5/28/2016,25.8,58.2,0,22.6,210.7,16,334.8,33.6,5/28/2016,421010048,3,10,42,12.5,
5/29/2016,24.1,64.7,8.689,19.2,206.6,14.9,289.7,63.6,5/29/2016,421010048,3,7.1,30,10,
5/30/2016,22.8,83.6,30.901,14.4,210.6,14.2,127.2,92.7,5/30/2016,421010048,3,0.8,3,7.1,
5/31/2016,25.4,61.8,0,19.3,306.7,15.8,303.8,60.3,5/31/2016,421010048,3,4.5,19,0.8,
6/1/2016,24.3,68.8,0.569,17,125.1,14.9,280.7,64.9,6/1/2016,421010048,3,10,42,4.5,
6/4/2016,23.1,74.4,0,15.6,213.9,14.8,279.2,82.4,6/4/2016,421010048,3,7.3,30,10,
6/5/2016,22.6,78.4,11.881,25.7,198.9,15.1,167.5,88.3,6/5/2016,421010048,3,4.6,19,7.3,
6/6/2016,24.6,62.6,0.023,23.9,243.1,15.9,347.2,49.4,6/6/2016,421010048,3,5.4,23,4.6,
6/7/2016,24,60,0.326,36,261.7,15.8,337.1,48.7,6/7/2016,421010048,3,6.9,29,5.4,
6/8/2016,17.3,53.2,3.645,41.8,289.3,15.5,275.6,41.3,6/8/2016,421010048,3,5.5,23,6.9,
6/9/2016,18.4,38.9,0,30.6,300.4,16,359.6,20.3,6/9/2016,421010048,3,8,33,5.5,
6/10/2016,19.8,36.9,0,28.1,313.3,16,346.9,36.6,6/10/2016,421010048,3,10.4,43,8,
6/11/2016,24.1,58.7,0,27.9,235.6,16,236.7,54.1,6/11/2016,421010048,3,16.1,59,10.4,
6/12/2016,27.6,39.8,0,41.2,292.1,16,352.7,39.5,6/12/2016,421010048,3,9.9,41,16.1,
6/13/2016,20.5,44.2,0,32,324,15.9,311.7,59.4,6/13/2016,421010048,3,8.5,35,9.9,
6/14/2016,21.1,39.6,0,21.8,334.5,16,313,51.6,6/14/2016,421010048,3,8.3,35,8.5,
6/15/2016,21.7,56.2,0,20.1,234,16,291.3,62.8,6/15/2016,421010048,3,14.7,56,8.3,
6/16/2016,19.4,77.9,7.905,12.7,84.3,15.1,168.5,98.1,6/16/2016,421010048,3,7.9,33,14.7,
6/17/2016,21.9,58.7,0.023,24.4,85.2,15.9,230.4,71.8,6/17/2016,421010048,3,10.2,43,7.9,
6/18/2016,22.1,52,0,16.5,230.9,16,353,31.7,6/18/2016,421010048,3,12.4,52,10.2,
6/19/2016,25.4,50.1,0,19.7,254.3,16,330.1,55.3,6/19/2016,421010048,3,14,55,12.4,
6/20/2016,26.2,52.6,0,22.4,230,15.9,319.7,36.2,6/20/2016,421010048,3,16.2,60,14,
6/21/2016,26.3,59.2,0,21.7,242.9,16,291,63.4,6/21/2016,421010048,3,9.1,38,16.2,
6/22/2016,25.4,57.3,0,28.8,270.1,15,346.8,60,6/22/2016,421010048,3,9.7,40,9.1,
6/23/2016,24.3,67,2.142,16.3,249.8,15.7,177,80.7,6/23/2016,421010048,3,8.9,37,9.7,
6/24/2016,23.9,71.6,0,24.4,90.1,15.3,294.8,79.9,6/24/2016,421010048,3,10.2,43,8.9,
6/25/2016,23.8,60.6,0,16.2,81.6,14.6,355.2,43.9,6/25/2016,421010048,3,13.6,54,10.2,
6/26/2016,23.7,57.3,0,17.1,209,16,344.9,50.1,6/26/2016,421010048,3,17.1,62,13.6,
7/4/2016,22.2,74.7,6.248,21.3,200.6,14.7,240,87.2,7/4/2016,421010048,3,8.6,36,17.1,
7/5/2016,26.4,74.6,3.236,19.8,277.2,14.7,283.3,82.9,7/5/2016,421010048,3,7.2,30,8.6,
7/6/2016,28.9,61.8,0,15.8,242.7,16,303.8,41.3,7/6/2016,421010048,3,9.7,40,7.2,
7/7/2016,29.1,65.7,0.35,24.1,270.1,14.9,250.7,50.5,7/7/2016,421010048,3,14.1,55,9.7,
7/8/2016,28.2,66.7,2.156,20.7,247.7,15.7,300.5,57.3,7/8/2016,421010048,3,12.6,52,14.1,
7/9/2016,23.7,87.9,0.703,15.5,113.4,14.6,225.4,97.8,7/9/2016,421010048,3,3,13,12.6,
7/10/2016,24.6,62.1,0.584,23.2,308.7,15.5,344.3,51.6,7/10/2016,421010048,3,4.7,20,3,
7/11/2016,23.8,55.8,0,17,3.7,16,352.5,50.8,7/11/2016,421010048,3,6.6,28,4.7,
7/14/2016,28.5,74.1,0.636,29.3,216.7,14.1,317.9,68.6,7/14/2016,421010048,3,10.9,45,6.6,
7/15/2016,29.3,60.7,0,21.8,252.7,16,295.6,44.2,7/15/2016,421010048,3,9.5,40,10.9,
7/16/2016,27.5,63.4,2.645,21.7,240.3,16,294.1,65.5,7/16/2016,421010048,3,6.4,27,9.5,
7/17/2016,27.3,60.5,0,17.4,269.9,15.9,339.7,42.5,7/17/2016,421010048,3,7.8,33,6.4,
7/18/2016,27.1,70.8,12.041,30.7,233.9,15.8,318.3,50.3,7/18/2016,421010048,3,14.2,55,7.8,
7/19/2016,26.4,57.1,0,22.7,311.9,15.9,240.6,54.8,7/19/2016,421010048,3,9.1,38,14.2,
7/20/2016,25.2,52.6,0,15.8,72.9,16,306.4,51.6,7/20/2016,421010048,3,11.3,47,9.1,
7/21/2016,26.1,62.5,0,18.2,224.4,15.9,334.2,31.8,7/21/2016,421010048,3,12.3,51,11.3,
7/22/2016,28.2,67.4,0,26.2,228.5,15.9,310.4,59.1,7/22/2016,421010048,3,18.8,65,12.3,
7/23/2016,29.1,62.7,0.611,23.9,258.9,15.8,320.1,32.7,7/23/2016,421010048,3,10.9,45,18.8,
7/24/2016,28.6,54.8,0,18.9,227.8,15.7,311.4,50,7/24/2016,421010048,3,7.7,32,10.9,
7/25/2016,28.2,72.2,44.226,24.9,231.7,14.5,225.9,74.3,7/25/2016,421010048,3,7.3,30,7.7,
7/27/2016,29,56.1,0,12.2,39.6,16,261.2,51.4,7/27/2016,421010048,3,8,33,7.3,
7/28/2016,26.3,78.1,7.173,24,152.3,13.4,242.6,65.9,7/28/2016,421010048,3,10.9,45,8,
7/29/2016,26,76.3,11.897,22.3,23.9,13.2,284.6,71.8,7/29/2016,421010048,3,6.8,28,10.9,
7/30/2016,26,80,5.425,20.3,183.2,14.2,272.8,81.5,7/30/2016,421010048,3,9.4,39,6.8,
7/31/2016,26.9,78.2,4.09,14.8,127.4,15.1,303.3,80.9,7/31/2016,421010048,3,3.2,13,9.4,
8/2/2016,23.8,76.3,0,19.4,71.6,16,290.3,83.7,8/2/2016,421010048,3,4.9,20,3.2,
8/3/2016,23.1,67.5,0,15.6,85.3,15.7,325.5,27.9,8/3/2016,421010048,3,10.7,45,4.9,
8/4/2016,23.5,66.4,0,14.5,132.1,15.9,309.2,25.8,8/4/2016,421010048,3,9.7,40,10.7,
8/5/2016,24.2,65.3,0,21.8,210.3,16,315.3,43.4,8/5/2016,421010048,3,5.4,23,9.7,
8/6/2016,27.3,73.4,0.894,18.8,237.7,15.9,292.7,84.7,8/6/2016,421010048,3,5.7,24,5.4,
8/7/2016,26.4,54,0.023,19.8,320.8,15.8,325.9,26.8,8/7/2016,421010048,3,7.9,33,5.7,
8/8/2016,25,66,0,12.2,71.4,16,162.6,57.2,8/8/2016,421010048,3,7.1,30,7.9,
8/9/2016,25.6,70.9,0,19.4,164,14.7,301.9,55.5,8/9/2016,421010048,3,12.7,52,7.1,
8/10/2016,28.5,70.8,0,28.3,217.9,16,176.9,82.9,8/10/2016,421010048,3,13.1,53,12.7,
8/11/2016,29.8,69.9,6.174,25.8,222.4,15.9,178.6,68.1,8/11/2016,421010048,3,9.4,39,13.1,
8/12/2016,30.5,69.3,0.15,22.6,230.2,16,258.7,57.7,8/12/2016,421010048,3,8.5,35,9.4,
8/13/2016,31.4,69.1,0,25.2,221.8,16,246.3,40.2,8/13/2016,421010048,3,6.3,26,8.5,
8/14/2016,31.5,62.9,0.626,24.5,255.4,16,256.4,48.8,8/14/2016,421010048,3,6.3,26,6.3,
8/15/2016,28.6,67.4,0.023,19.5,313.7,16,282,56.8,8/15/2016,421010048,3,11.7,49,6.3,
8/16/2016,29,70.6,0,23.3,212.3,15.9,221.6,69.9,8/16/2016,421010048,3,13.4,54,11.7,
8/17/2016,28.6,61.9,9.753,23.2,280.1,16,298,59.2,8/17/2016,421010048,3,3.4,14,13.4,
8/18/2016,26.3,71.5,5.175,22.9,310.6,15.3,248.2,74,8/18/2016,421010048,3,5.2,22,3.4,
8/19/2016,26.8,68.5,2.283,12.5,341.8,15.5,265,55.2,8/19/2016,421010048,3,6.8,28,5.2,
8/20/2016,26.9,70,0.108,19.2,102.1,15,292.7,31.2,8/20/2016,421010048,3,7.9,33,6.8,
8/21/2016,25.4,81.3,14.124,23.1,169.6,14.9,229.9,70.5,8/21/2016,421010048,3,3.2,13,7.9,
8/22/2016,23.8,58.8,0,25.3,327.4,16,304.3,30.1,8/22/2016,421010048,3,4.7,20,3.2,
8/23/2016,22,53.5,0,12.9,280,16,304.3,11.8,8/23/2016,421010048,3,10.9,45,4.7,
8/24/2016,23.9,62.5,0,18.8,234.2,15.9,298.4,32,8/24/2016,421010048,3,13.6,54,10.9,
8/25/2016,25.2,70.2,0,23.4,212.6,16,271.7,52.6,8/25/2016,421010048,3,11.4,48,13.6,
8/26/2016,28.6,62.8,0,20.3,291.7,16,274.7,33.2,8/26/2016,421010048,3,9.5,40,11.4,
8/27/2016,27,55.9,0,16.2,62.7,15.9,281.1,31.8,8/27/2016,421010048,3,14.2,55,9.5,
8/29/2016,27.5,60.2,0,19.6,323.7,16,244.5,46.2,8/29/2016,421010048,3,13.2,53,14.2,
8/30/2016,26.1,56.8,0,14.9,49.1,16,282.7,27.3,8/30/2016,421010048,3,12.7,52,13.2,
8/31/2016,26.4,69.3,0.064,17.5,221.9,13.7,281,58.9,8/31/2016,421010048,3,12.8,52,12.7,
9/1/2016,24.2,77.4,10.917,19.1,339.8,13.9,96.1,84.8,9/1/2016,421010048,3,10.9,45,12.8,
9/2/2016,22.2,56.4,0,17.8,10,16,236.9,45.7,9/2/2016,421010048,3,10.7,45,10.9,
9/3/2016,21.4,66.1,0,30.9,52.2,16,180.7,64.9,9/3/2016,421010048,3,10.3,43,10.7,
9/4/2016,21.5,57.4,0,20.5,41,16,196.6,57.6,9/4/2016,421010048,3,12.4,52,10.3,
9/5/2016,22.9,55.6,0,16.3,358,16,172.8,56.4,9/5/2016,421010048,3,12.7,52,12.4,
9/6/2016,26.3,51.3,0,31,350,16,237.9,58.4,9/6/2016,421010048,3,8.9,37,12.7,
9/7/2016,26.5,59.9,0,21.3,5.2,16,243.7,47.5,9/7/2016,421010048,3,4.5,19,8.9,
9/8/2016,27.7,68.6,0,21.2,233.3,15.8,227.5,58.6,9/8/2016,421010048,3,9.8,41,4.5,
9/9/2016,30,62.7,0,19.3,247.2,15.9,221.2,59.2,9/9/2016,421010048,3,11.1,46,9.8,
9/10/2016,28.9,69.5,0,22.9,202.4,15.2,236.4,62.1,9/10/2016,421010048,3,21.8,71,11.1,
9/11/2016,26.6,56.1,0,29.2,303.1,16,241.7,73.7,9/11/2016,421010048,3,11.1,46,21.8,
9/12/2016,21.7,48.4,0,17.2,59.3,16,266.5,20.8,9/12/2016,421010048,3,7.3,30,11.1,
9/13/2016,22.5,67.4,0,19.4,199.6,15.9,247.3,33.9,9/13/2016,421010048,3,8.3,35,7.3,
9/14/2016,25.6,57.7,0,21.2,255.1,16,255.6,36.4,9/14/2016,421010048,3,10.1,42,8.3,
9/15/2016,21.4,47.9,0,21.7,49.4,16,249.3,63.7,9/15/2016,421010048,3,7.4,31,10.1,
9/16/2016,19.2,60.4,0,18.8,87.5,16,257.9,38.5,9/16/2016,421010048,3,6.7,28,7.4,
9/17/2016,21,66.8,0,18,177.4,16,244,69.1,9/17/2016,421010048,3,6.4,27,6.7,
9/18/2016,24.7,76.8,0,16.5,222.2,15.8,221.6,78,9/18/2016,421010048,3,9.8,41,6.4,
9/19/2016,22.4,90.7,29.998,13,90.5,14.2,44.7,92.5,9/19/2016,421010048,3,8.3,35,9.8,
9/20/2016,23.2,80.2,0,15.6,35.9,14,97.4,82.5,9/20/2016,421010048,3,10.3,43,8.3,
9/21/2016,23.6,68.9,0,16.8,48.8,15.1,132.4,70.7,9/21/2016,421010048,3,11,46,10.3,
9/22/2016,22.7,57.8,0,12.6,75.2,15.9,238.9,23.4,9/22/2016,421010048,3,11.8,49,11,
9/23/2016,23.2,63.4,0,14.3,272.2,15.6,238,20.6,9/23/2016,421010048,3,23.1,74,11.8,
9/24/2016,19.4,69.9,0.055,22.3,35.2,16,148.4,65.4,9/24/2016,421010048,3,10.3,43,23.1,
9/25/2016,16.9,49.8,0,16.3,353.8,16,242.5,16,9/25/2016,421010048,3,9.7,40,10.3,
9/26/2016,17.4,65.3,0,17.2,163.1,16,218.5,73.1,9/26/2016,421010048,3,11.2,47,9.7,
9/27/2016,20.3,72.3,1.932,17.1,243.1,15.7,68.2,66.5,9/27/2016,421010048,3,9.5,40,11.2,
9/28/2016,17.3,86.3,1.57,31.2,69.2,12.4,141.2,75.2,9/28/2016,421010048,3,15.4,58,9.5,
9/29/2016,16.6,91.6,14.616,36.3,70.1,11.1,60.9,100,9/29/2016,421010048,3,2.6,11,15.4,
10/2/2016,17.1,92.4,0.633,15.8,44.3,8,200.4,99,10/2/2016,421010048,3,10.1,42,2.6,
10/3/2016,19.2,76.7,0.023,13.5,334.7,11.4,193.5,75,10/3/2016,421010048,3,12.4,52,10.1,
10/4/2016,16.6,81.2,0,21.1,45.9,14.6,180.7,67.5,10/4/2016,421010048,3,12.3,51,12.4,
10/5/2016,16,72.6,0,22.9,63.9,15.9,216.2,29.9,10/5/2016,421010048,3,11.4,48,12.3,
10/7/2016,17.1,75.7,0,14.1,77.8,15.2,204.6,33.1,10/7/2016,421010048,3,11.9,50,11.4,
10/8/2016,17.3,91.2,6.781,11,42.8,13.1,57.3,88.1,10/8/2016,421010048,3,8.7,36,11.9,
10/9/2016,15.1,69.2,21.586,38.2,358.6,13.8,77.4,78.1,10/9/2016,421010048,3,4.8,20,8.7,
10/10/2016,12.6,45.3,0,29.9,340.3,16,215.7,9.1,10/10/2016,421010048,3,9.5,40,4.8,
10/11/2016,12,56.5,0,12.4,46.8,16,208.6,24,10/11/2016,421010048,3,10.9,45,9.5,
10/12/2016,14.2,74,0,7.2,37.3,15.5,196.7,46,10/12/2016,421010048,3,12.1,51,10.9,
10/13/2016,14.9,81.1,0.04,20.5,284,13.7,137.1,66.3,10/13/2016,421010048,3,14.4,56,12.1,
10/14/2016,12.8,57.5,0,21.2,351.3,16,201.6,28.1,10/14/2016,421010048,3,13.4,54,14.4,
10/15/2016,12.4,71.4,0,9.2,153.3,15.9,200.8,24,10/15/2016,421010048,3,14,55,13.4,
10/16/2016,14.7,81.2,0,17.1,235,13,184.6,47.3,10/16/2016,421010048,3,12.7,52,14,
10/17/2016,19.9,77.7,0,14.7,235.4,12.6,179.7,48.9,10/17/2016,421010048,3,15.7,59,12.7,
10/18/2016,21.3,75.6,0,20.1,218.4,14.5,183.8,16.5,10/18/2016,421010048,3,14.2,55,15.7,
10/19/2016,23.9,65.3,0,16.3,267.3,16,131.4,34.3,10/19/2016,421010048,3,9.4,39,14.2,
10/20/2016,21.1,68.9,0,18.8,89.8,16,126.4,79.3,10/20/2016,421010048,3,10.4,43,9.4,
10/25/2016,10,49.5,0,31.3,302.8,16,174.5,55.7,10/25/2016,421010048,3,7.2,30,10.4,
10/26/2016,7.1,53.3,0,21.9,350,16,170.3,43,10/26/2016,421010048,3,10.6,44,7.2,
10/27/2016,10.5,72.1,9.359,19.2,111.4,14.4,55.3,99.5,10/27/2016,421010048,3,7.1,30,10.6,
10/28/2016,10.8,58,1.557,31.8,304.6,15.9,170.5,40.4,10/28/2016,421010048,3,5.6,23,7.1,
10/29/2016,11.9,64.4,0,24.8,224,15.9,162,55.3,10/29/2016,421010048,3,12.7,52,5.6,
10/30/2016,19.3,69.6,5.652,23.8,236.3,15.8,113,69.3,10/30/2016,421010048,3,11.2,47,12.7,
10/31/2016,10.6,58.8,0,26.8,351.6,16,160.2,54.4,10/31/2016,421010048,3,6.2,26,11.2,
11/1/2016,9.7,67.9,0,13.6,206.1,16,140,63.7,11/1/2016,421010048,3,9.1,38,6.2,
11/2/2016,15,78.2,0,15.8,238.1,15.8,142.3,62.1,11/2/2016,421010048,3,13.4,54,9.1,
11/3/2016,17,79.1,0.212,22.5,264.3,11.5,106.2,65.9,11/3/2016,421010048,3,14.2,55,13.4,
11/4/2016,12.6,53.8,0,30.1,338.5,16,158.3,29.1,11/4/2016,421010048,3,6.7,28,14.2,
11/5/2016,10.6,59.3,0,20.2,284.3,16,154.7,10.1,11/5/2016,421010048,3,10.7,45,6.7,
11/6/2016,12.4,47.6,0,30.9,329.3,16,142.8,39.5,11/6/2016,421010048,3,9.9,41,10.7,
11/7/2016,7.9,52.1,0,19.1,2.4,16,154,10.9,11/7/2016,421010048,3,9.6,40,9.9,
11/8/2016,11.2,52.4,0,13.4,258.5,16,151.4,36.5,11/8/2016,421010048,3,14,55,9.6,
11/9/2016,11.2,79.5,8.81,27.5,316.7,12.3,47.4,93,11/9/2016,421010048,3,13.3,54,14,
11/10/2016,9.3,58.1,0,23.2,297.7,16,146.6,46.6,11/10/2016,421010048,3,6.8,28,13.3,
11/12/2016,6,46,0,17.1,302.4,16,148.2,18.3,11/12/2016,421010048,3,8,33,6.8,
11/13/2016,8.2,48.9,0,20.5,241.6,16,146.6,14.8,11/13/2016,421010048,3,14,55,8,
11/14/2016,8.9,57,0,13.4,233.3,16,105.9,46.1,11/14/2016,421010048,3,20.7,69,14,
11/15/2016,11.4,52.6,2.384,24.6,349.6,15.7,132.7,70.9,11/15/2016,421010048,3,12.4,52,20.7,
11/16/2016,10.8,55.8,0.041,23.6,263.6,15.9,129.8,53.6,11/16/2016,421010048,3,20.3,68,12.4,
11/17/2016,12.2,60.6,0,23,319.9,16,135.4,30.6,11/17/2016,421010048,3,12.8,52,20.3,
11/18/2016,11.6,62.9,0,10.4,260,15.8,134.3,8.5,11/18/2016,421010048,3,13.1,53,12.8,
11/19/2016,11.3,69.3,1.19,43.1,278.6,13.3,132.3,31,11/19/2016,421010048,3,23.8,76,13.1,
11/20/2016,5,51.2,0.18,44.6,275.6,16,77.6,93.7,11/20/2016,421010048,3,2.2,9,23.8,
11/21/2016,4.4,41.5,0,46.9,282.2,16,111,78,11/21/2016,421010048,3,1.3,5,2.2,
11/22/2016,5,45.3,0,30.2,304.1,16,130.8,58.3,11/22/2016,421010048,3,7.8,33,1.3,
11/23/2016,4.4,50.2,0,16.7,312.5,16,124.2,39.9,11/23/2016,421010048,3,11.8,49,7.8,
11/24/2016,7.9,61,0,11,45.7,16,68.2,90,11/24/2016,421010048,3,13.9,55,11.8,
11/25/2016,8.9,74.6,0.066,8.6,325.3,13.8,39.9,97.7,11/25/2016,421010048,3,24.9,78,13.9,
11/26/2016,7.6,67.5,0,28.3,319,15,110.6,71.1,11/26/2016,421010048,3,13.2,53,24.9,
11/27/2016,6,59.2,0,28.1,299.8,16,113,28.2,11/27/2016,421010048,3,6.7,28,13.2,
11/28/2016,6.1,63.5,0,18.1,185.7,15.8,120.2,54.6,11/28/2016,421010048,3,16.5,60,6.7,
11/29/2016,12.7,88.8,26.327,20.9,176.2,10.1,30.5,99.1,11/29/2016,421010048,3,6,25,16.5,
11/30/2016,14,96.2,15.253,13.1,55.4,6.3,43.7,97.7,11/30/2016,421010048,3,6.5,27,6,
12/1/2016,11.3,59.8,4.794,35.8,288,15.8,120.3,71.7,12/1/2016,421010048,3,5,21,6.5,
12/2/2016,6.9,52.5,0,34.3,270.5,16,115.5,53.6,12/2/2016,421010048,3,6.4,27,5,
12/3/2016,7.7,53.1,0,27.5,293.4,16,116.3,89.3,12/3/2016,421010048,3,5.9,25,6.4,
12/4/2016,6.6,50.4,0,21,331.9,16,66.2,75.7,12/4/2016,421010048,3,7.8,33,5.9,
12/6/2016,4.8,77,18.684,21.4,50,13.7,29.6,77.5,12/6/2016,421010048,3,10.8,45,7.8,
12/7/2016,5.6,81.8,1.538,22.9,339,13.2,61.3,81.8,12/7/2016,421010048,3,8.7,36,10.8,
12/8/2016,3.5,58.4,0,33.5,275.6,15.3,55.8,67.1,12/8/2016,421010048,3,12.7,52,8.7,
12/9/2016,0.8,49.8,0,28.9,281.2,16,93.2,40.9,12/9/2016,421010048,3,10,42,12.7,
12/10/2016,-0.1,52.5,0,25.7,287.5,16,93,42.7,12/10/2016,421010048,3,14.3,56,10,
12/11/2016,-0.3,55.7,0,13.3,181.8,15.9,59.9,85.5,12/11/2016,421010048,3,17.2,62,14.3,
12/12/2016,5.6,80.7,11.322,26.2,261.2,12.4,32.6,80.8,12/12/2016,421010048,3,12.2,51,17.2,
12/13/2016,4,56.7,0,17.2,273.9,16,52,74,12/13/2016,421010048,3,17.8,63,12.2,
12/14/2016,3.2,55.3,0,25.8,299.4,15.8,110.7,57.3,12/14/2016,421010048,3,21.5,71,17.8,
12/15/2016,-3.9,41.9,0.212,39.5,288.2,15.4,92.2,52.4,12/15/2016,421010048,3,13.3,54,21.5,
12/16/2016,-6.2,47.3,0,26.8,251.4,16,82.1,57.2,12/16/2016,421010048,3,17,61,13.3,
12/17/2016,-0.2,86,16.756,12.9,175.5,8.2,34.8,100,12/17/2016,421010048,3,16.2,60,17,
